time,P10,P7,P8,P9
0.35,0,0,0,0.0
0.7500000000000001,0,0,0,0.0
1.1500000000000004,0,0,0,0.0
1.5500000000000007,0,0,0,0.0
1.950000000000001,0,0,0,0.0
2.349999999999999,0,0,0,0.0
2.7499999999999973,0,0,0,0.0
3.1499999999999955,0,0,0,0.0
3.5499999999999936,0,0,0,0.0
3.9499999999999917,0,0,0,0.0
4.349999999999992,0,0,0,0.0
4.749999999999992,0,0,0,0.0
5.149999999999992,0,0,0,0.0
5.549999999999993,0,0,0,0.0
5.949999999999993,0,0,0,0.0
6.349999999999993,0,0,0,0.0
6.749999999999994,0,0,0,0.0
7.149999999999994,0,0,0,0.0
7.5499999999999945,0,0,0,0.0
7.949999999999995,0,0,0,0.0
8.349999999999994,0,0,0,0.0
8.749999999999995,0,0,0,0.0
9.149999999999995,0,0,0,0.0
9.549999999999995,0,0,0,0.0
9.949999999999996,0,0,0,0.0
10.349999999999996,0,0,0,0.0
10.749999999999996,0,0,0,0.0
11.149999999999997,0,0,0,0.0
11.549999999999997,0,0,0,0.0
11.949999999999998,0,0,0,0.0
12.349999999999998,0,0,0,0.0
12.749999999999998,0,0,0,0.0
13.149999999999999,0,0,0,0.0
13.549999999999999,0,0,0,0.0
13.95,0,0,0,0.0
14.35,0,0,0,0.0
14.75,0,0,0,0.0
15.15,0,0,0,0.0
15.55,0,0,0,0.0
15.950000000000001,0,0,0,0.0
16.35000000000001,0,0,0,0.0
16.750000000000018,0,0,0,0.0
17.150000000000027,0,0,0,0.0
17.550000000000036,0,0,0,0.0
17.950000000000045,0,0,0,0.0
18.350000000000055,0,0,0,0.0
18.750000000000064,0,0,0,0.0
19.150000000000073,0,0,0,0.0
19.550000000000082,0,0,0,0.0
19.95000000000009,0,0,0,0.0
20.3500000000001,0,0,0,0.0
20.75000000000011,0,0,0,0.0
21.15000000000012,0,0,0,0.0
21.55000000000013,0,0,0,0.0
21.950000000000138,0,0,0,0.0
22.350000000000147,0,0,0,0.0
22.750000000000156,0,0,0,0.0
23.150000000000166,0,0,0,0.0
23.550000000000175,0,0,0,0.0
23.950000000000184,0,0,0,0.0
24.350000000000193,0,0,0,0.0
24.750000000000203,0,0,0,0.0
25.15000000000021,0,0,0,0.0
25.55000000000022,0,0,0,0.0
25.95000000000023,0,0,0,0.0
26.35000000000024,0,0,0,0.0
26.75000000000025,0,0,0,0.0
27.150000000000258,0,0,0,0.0
27.550000000000267,0,0,0,0.0
27.950000000000276,0,0,0,0.0
28.350000000000286,0,0,0,0.0
28.750000000000295,0,0,0,0.0
29.150000000000304,0,0,0,0.0
29.550000000000313,0,0,0,0.0
29.950000000000323,0,0,0,0.0
30.350000000000332,0,0,0,0.0
30.75000000000034,0,0,0,0.0
31.15000000000035,0,0,1.0,0.0
31.55000000000036,0,0,1.0,0.0
31.95000000000037,0,0,1.0,0.0
32.350000000000364,0,0,1.0,0.0
32.750000000000355,0,0,1.0,0.0
33.15000000000035,0,0,1.0,0.0
33.55000000000034,0,0,1.0,0.0
33.95000000000033,0,0,1.0,0.0
34.35000000000032,0,0,1.0,0.0
34.75000000000031,0,0,1.0,0.0
35.150000000000304,0,0,1.0,0.0
35.550000000000296,0,0,1.0,0.0
35.95000000000029,0,0,1.0,0.0
36.35000000000028,0,0,1.0,0.0
36.75000000000027,0,0,1.0,0.0
37.15000000000026,0,0,1.0,0.0
37.55000000000025,0,0,1.0,0.0
37.950000000000244,0,0,1.0,0.0
38.350000000000236,0,0,1.0,0.0
38.75000000000023,0,0,1.0,0.0
39.15000000000022,0,0,1.0,0.0
39.55000000000021,0,0,1.0,0.0
39.9500000000002,0,0,1.0,0.0
40.35000000000019,0,0,1.0,0.0
40.750000000000185,0,0,1.0,0.0
41.150000000000176,0,0,1.0,0.0
41.55000000000017,0,0,0,1.0
41.95000000000016,0,0,0,1.0
42.35000000000015,0,0,0,1.0
42.75000000000014,0,0,0,1.0
43.150000000000134,0,0,0,1.0
43.53000000000013,0,0,0,1.0
43.88000000000013,0,0,0,1.0
44.23000000000013,0,0,0,1.0
44.58000000000013,0,0,0,1.0
44.94428571428586,0,0,0,1.0
45.325054945055115,0,0,0,1.0
45.70582417582437,0,0,0,1.0
46.08659340659362,0,0,0,1.0
46.482747252747465,0,0,0,1.0
46.88274725274746,0,0,0,1.0
47.28274725274745,0,0,0,1.0
47.68274725274744,0,0,0,1.0
48.08274725274743,0,0,0,1.0
48.48274725274742,0,0,0,1.0
48.882747252747414,0,0,0,1.0
49.282747252747406,0,0,0,1.0
49.6827472527474,0,0,0,1.0
50.08274725274739,0,0,0,1.0
50.48274725274738,0,0,0,1.0
50.88274725274737,0,0,0,1.0
51.28274725274736,0,0,0,1.0
51.682747252747355,0,0,0,1.0
52.082747252747346,0,0,0,1.0
52.48274725274734,0,0,0,1.0
52.88274725274733,0,0,0,1.0
53.28274725274732,0,0,0,1.0
53.68274725274731,0,0,0,1.0
54.0827472527473,0,0,0,1.0
54.482747252747295,0,0,0,1.0
54.882747252747286,0,0,0,1.0
55.28274725274728,0,0,0,1.0
55.68274725274727,0,0,0,1.0
56.08274725274726,0,0,0,1.0
56.48274725274725,0,0,0,1.0
56.882747252747244,0,0,1.0,1.0
57.282747252747235,0,0,1.0,1.0
57.68274725274723,0,0,1.0,1.0
58.08274725274722,0,0,1.0,1.0
58.48274725274721,0,0,1.0,1.0
58.8827472527472,0,0,1.0,1.0
59.28274725274719,0,0,1.0,1.0
59.682747252747184,0,0,1.0,1.0
